web-scraper-order,web-scraper-start-url,sequences,sequences-href
"1663256040-3680","http://www.allergenonline.org/databasebrowse.shtml","449061782","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=449061782"
"1663256040-3681","http://www.allergenonline.org/databasebrowse.shtml","1373739558","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1373739558"
"1663256040-3682","http://www.allergenonline.org/databasebrowse.shtml","3914427","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=3914427"
"1663256040-3683","http://www.allergenonline.org/databasebrowse.shtml","3914428","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=3914428"
"1663256040-3684","http://www.allergenonline.org/databasebrowse.shtml","576017874","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=576017874"
"1663256040-3685","http://www.allergenonline.org/databasebrowse.shtml","576017774","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=576017774"
"1663256040-3686","http://www.allergenonline.org/databasebrowse.shtml","2465133","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=2465133"
"1663256040-3687","http://www.allergenonline.org/databasebrowse.shtml","3337403","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=3337403"
"1663256040-3688","http://www.allergenonline.org/databasebrowse.shtml","37725377","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=37725377"
"1663256040-3689","http://www.allergenonline.org/databasebrowse.shtml","122064581","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=122064581"
"1663256040-3690","http://www.allergenonline.org/databasebrowse.shtml","39840779","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=39840779"
"1663256040-3691","http://www.allergenonline.org/databasebrowse.shtml","145313972","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=145313972"
"1663256040-3692","http://www.allergenonline.org/databasebrowse.shtml","160347106","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160347106"
"1663256040-3693","http://www.allergenonline.org/databasebrowse.shtml","160347108","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160347108"
"1663256040-3694","http://www.allergenonline.org/databasebrowse.shtml","160347112","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160347112"
"1663256040-3695","http://www.allergenonline.org/databasebrowse.shtml","160347120","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160347120"
"1663256040-3696","http://www.allergenonline.org/databasebrowse.shtml","160347122","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160347122"
"1663256040-3697","http://www.allergenonline.org/databasebrowse.shtml","160347124","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160347124"
"1663256040-3698","http://www.allergenonline.org/databasebrowse.shtml","160347126","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160347126"
"1663256040-3699","http://www.allergenonline.org/databasebrowse.shtml","160347130","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160347130"
"1663256040-3700","http://www.allergenonline.org/databasebrowse.shtml","160347134","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160347134"
"1663256040-3701","http://www.allergenonline.org/databasebrowse.shtml","160347138","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160347138"
"1663256040-3702","http://www.allergenonline.org/databasebrowse.shtml","160962543","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160962543"
"1663256040-3703","http://www.allergenonline.org/databasebrowse.shtml","160962547","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160962547"
"1663256040-3704","http://www.allergenonline.org/databasebrowse.shtml","160962557","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160962557"
"1663256040-3705","http://www.allergenonline.org/databasebrowse.shtml","160962569","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160962569"
"1663256040-3706","http://www.allergenonline.org/databasebrowse.shtml","160962577","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160962577"
"1663256040-3707","http://www.allergenonline.org/databasebrowse.shtml","160962583","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160962583"
"1663256040-3708","http://www.allergenonline.org/databasebrowse.shtml","160962587","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160962587"
"1663256040-3709","http://www.allergenonline.org/databasebrowse.shtml","160962591","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160962591"
"1663256040-3710","http://www.allergenonline.org/databasebrowse.shtml","160962597","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160962597"
"1663256040-3711","http://www.allergenonline.org/databasebrowse.shtml","160962611","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160962611"
"1663256040-3712","http://www.allergenonline.org/databasebrowse.shtml","160962613","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=160962613"
"1663256040-3713","http://www.allergenonline.org/databasebrowse.shtml","2276458","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=2276458"
"1663256040-3714","http://www.allergenonline.org/databasebrowse.shtml","22002032","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=22002032"
"1663256040-3715","http://www.allergenonline.org/databasebrowse.shtml","6901654","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=6901654"
"1663256040-3716","http://www.allergenonline.org/databasebrowse.shtml","6901652","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=6901652"
"1663256040-3717","http://www.allergenonline.org/databasebrowse.shtml","14279169","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=14279169"
"1663256040-3718","http://www.allergenonline.org/databasebrowse.shtml","166235350","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=166235350"
"1663256040-3719","http://www.allergenonline.org/databasebrowse.shtml","83715934","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=83715934"
"1663256040-3720","http://www.allergenonline.org/databasebrowse.shtml","42559586","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=42559586"
"1663256040-3721","http://www.allergenonline.org/databasebrowse.shtml","296040357","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=296040357"
"1663256040-3722","http://www.allergenonline.org/databasebrowse.shtml","288559139","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=288559139"
"1663256040-3723","http://www.allergenonline.org/databasebrowse.shtml","288559140","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=288559140"
"1663256040-3724","http://www.allergenonline.org/databasebrowse.shtml","1064270801","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1064270801"
"1663256040-3725","http://www.allergenonline.org/databasebrowse.shtml","162286975","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=162286975"
"1663256040-3726","http://www.allergenonline.org/databasebrowse.shtml","410060781","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=410060781"
"1663256040-3727","http://www.allergenonline.org/databasebrowse.shtml","11993600","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=11993600"
"1663256040-3728","http://www.allergenonline.org/databasebrowse.shtml","11993592","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=11993592"
"1663256040-3729","http://www.allergenonline.org/databasebrowse.shtml","557943216","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=557943216"
"1663256040-3730","http://www.allergenonline.org/databasebrowse.shtml","84029333","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=84029333"
"1663256040-3731","http://www.allergenonline.org/databasebrowse.shtml","1173557","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1173557"
"1663256040-3732","http://www.allergenonline.org/databasebrowse.shtml","8118439","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=8118439"
"1663256040-3733","http://www.allergenonline.org/databasebrowse.shtml","16580747","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=16580747"
"1663256040-3734","http://www.allergenonline.org/databasebrowse.shtml","109913547","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=109913547"
"1663256040-3735","http://www.allergenonline.org/databasebrowse.shtml","45736119","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=45736119"
"1663256040-3736","http://www.allergenonline.org/databasebrowse.shtml","23616954","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=23616954"
"1663256040-3737","http://www.allergenonline.org/databasebrowse.shtml","218193","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=218193"
"1663256040-3738","http://www.allergenonline.org/databasebrowse.shtml","218197","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=218197"
"1663256040-3739","http://www.allergenonline.org/databasebrowse.shtml","1304216","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1304216"
"1663256040-3740","http://www.allergenonline.org/databasebrowse.shtml","1304217","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1304217"
"1663256040-3741","http://www.allergenonline.org/databasebrowse.shtml","1304218","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1304218"
"1663256040-3742","http://www.allergenonline.org/databasebrowse.shtml","1398913","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1398913"
"1663256040-3743","http://www.allergenonline.org/databasebrowse.shtml","1398915","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1398915"
"1663256040-3744","http://www.allergenonline.org/databasebrowse.shtml","1398916","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1398916"
"1663256040-3745","http://www.allergenonline.org/databasebrowse.shtml","1398918","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1398918"
"1663256040-3746","http://www.allergenonline.org/databasebrowse.shtml","2827316","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=2827316"
"1663256040-3747","http://www.allergenonline.org/databasebrowse.shtml","114152865","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=114152865"
"1663256040-3748","http://www.allergenonline.org/databasebrowse.shtml","114152864","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=114152864"
"1663256040-3749","http://www.allergenonline.org/databasebrowse.shtml","23495787","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=23495787"
"1663256040-3750","http://www.allergenonline.org/databasebrowse.shtml","23616947","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=23616947"
"1663256040-3751","http://www.allergenonline.org/databasebrowse.shtml","300872535","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=300872535"
"1663256040-3752","http://www.allergenonline.org/databasebrowse.shtml","169822894","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=169822894"
"1663256040-3753","http://www.allergenonline.org/databasebrowse.shtml","312831088","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=312831088"
"1663256040-3754","http://www.allergenonline.org/databasebrowse.shtml","1503232071","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503232071"
"1663256040-3755","http://www.allergenonline.org/databasebrowse.shtml","1503219495","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503219495"
"1663256040-3756","http://www.allergenonline.org/databasebrowse.shtml","1503205716","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503205716"
"1663256040-3757","http://www.allergenonline.org/databasebrowse.shtml","1503230610","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503230610"
"1663256040-3758","http://www.allergenonline.org/databasebrowse.shtml","1503215309","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503215309"
"1663256040-3759","http://www.allergenonline.org/databasebrowse.shtml","1503229023","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503229023"
"1663256040-3760","http://www.allergenonline.org/databasebrowse.shtml","1503267586","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503267586"
"1663256040-3761","http://www.allergenonline.org/databasebrowse.shtml","1503216605","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503216605"
"1663256040-3762","http://www.allergenonline.org/databasebrowse.shtml","1503206382","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503206382"
"1663256040-3763","http://www.allergenonline.org/databasebrowse.shtml","1503286187","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503286187"
"1663256040-3764","http://www.allergenonline.org/databasebrowse.shtml","1503233516","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503233516"
"1663256040-3765","http://www.allergenonline.org/databasebrowse.shtml","1503214048","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1503214048"
"1663256040-3766","http://www.allergenonline.org/databasebrowse.shtml","3080761","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=3080761"
"1663256040-3767","http://www.allergenonline.org/databasebrowse.shtml","125995163","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=125995163"
"1663256040-3768","http://www.allergenonline.org/databasebrowse.shtml","125995165","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=125995165"
"1663256040-3769","http://www.allergenonline.org/databasebrowse.shtml","741844","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=741844"
"1663256040-3770","http://www.allergenonline.org/databasebrowse.shtml","1532058","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1532058"
"1663256040-3771","http://www.allergenonline.org/databasebrowse.shtml","992612","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=992612"
"1663256040-3772","http://www.allergenonline.org/databasebrowse.shtml","95007033","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=95007033"
"1663256040-3773","http://www.allergenonline.org/databasebrowse.shtml","706811","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=706811"
"1663256040-3774","http://www.allergenonline.org/databasebrowse.shtml","1532056","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1532056"
"1663256040-3775","http://www.allergenonline.org/databasebrowse.shtml","2497750","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=2497750"
"1663256040-3776","http://www.allergenonline.org/databasebrowse.shtml","14423869","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=14423869"
"1663256040-3777","http://www.allergenonline.org/databasebrowse.shtml","14423876","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=14423876"
"1663256040-3778","http://www.allergenonline.org/databasebrowse.shtml","444175753","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=444175753"
"1663256040-3779","http://www.allergenonline.org/databasebrowse.shtml","201071363","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=201071363"
"1663256040-3780","http://www.allergenonline.org/databasebrowse.shtml","75139847","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=75139847"
"1663256040-3781","http://www.allergenonline.org/databasebrowse.shtml","1311509","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1311509"
"1663256040-3782","http://www.allergenonline.org/databasebrowse.shtml","1311510","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1311510"
"1663256040-3783","http://www.allergenonline.org/databasebrowse.shtml","1311511","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1311511"
"1663256040-3784","http://www.allergenonline.org/databasebrowse.shtml","1311512","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1311512"
"1663256040-3785","http://www.allergenonline.org/databasebrowse.shtml","1311513","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1311513"
"1663256040-3786","http://www.allergenonline.org/databasebrowse.shtml","1836011","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1836011"
"1663256040-3787","http://www.allergenonline.org/databasebrowse.shtml","1836010","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1836010"
"1663256040-3788","http://www.allergenonline.org/databasebrowse.shtml","817033923","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=817033923"
"1663256040-3789","http://www.allergenonline.org/databasebrowse.shtml","338930686","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=338930686"
"1663256040-3790","http://www.allergenonline.org/databasebrowse.shtml","338930684","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=338930684"
"1663256040-3791","http://www.allergenonline.org/databasebrowse.shtml","338930682","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=338930682"
"1663256040-3792","http://www.allergenonline.org/databasebrowse.shtml","338930680","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=338930680"
"1663256040-3793","http://www.allergenonline.org/databasebrowse.shtml","338930678","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=338930678"
"1663256040-3794","http://www.allergenonline.org/databasebrowse.shtml","338930676","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=338930676"
"1663256040-3795","http://www.allergenonline.org/databasebrowse.shtml","338930674","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=338930674"
